k,seed,rank,project_id,score
250,20260731,176,27729926,0.0029681533229316505
250,20260731,177,150013328,0.002951545882711608
250,20260731,178,81227005,0.0029361827394453082
250,20260731,179,13310527,0.0029219964194251123
250,20260731,180,3037907,0.00292043421928731
250,20260731,181,204033634,0.002912798496256688
250,20260731,182,16189524,0.002878810438876909
250,20260731,183,12499251,0.0028638260128411486
250,20260731,184,198466472,0.0028619939914832594
250,20260731,185,148087762,0.0028334022589222804
250,20260731,186,36439741,0.002814599136403306
250,20260731,187,11061773,0.0027970349262685097
250,20260731,188,65600975,0.0027200784369675875
250,20260731,189,1917262,0.0027046757595333435
250,20260731,190,372536760,0.002698496438043475
250,20260731,191,714074,0.002642409767427375
250,20260731,192,288487894,0.0025873039090642353
250,20260731,193,260749683,0.002539622007217222
250,20260731,194,9120526,0.0025314426240654574
250,20260731,195,184463891,0.0024259053096521003
250,20260731,196,196353673,0.002305307722021307
250,20260731,197,257485422,0.0022773150537380086
250,20260731,198,574694308,0.00223653467277515
250,20260731,199,50874442,0.002232049766782242
250,20260731,200,310611,0.002182529634033475
250,20260731,201,34685800,0.0021821494956718547
250,20260731,202,259445878,0.0021789274438101373
250,20260731,203,54005538,0.0021764212886304104
250,20260731,204,27576132,0.002169489795317224
250,20260731,205,4524181,0.002162227198910541
250,20260731,206,574877,0.002156647460657079
250,20260731,207,23086893,0.00215228140782456
250,20260731,208,184981,0.0021120952878785917
250,20260731,209,607441698,0.002093887086903502
250,20260731,210,581145740,0.0020880374122901166
250,20260731,211,28233924,0.002087068339910321
250,20260731,212,27522282,0.0020788451938202495
250,20260731,213,288485773,0.0020745928523335823
250,20260731,214,96431386,0.0020666514633593614
250,20260731,215,52034309,0.0020282833964962105
250,20260731,216,510375115,0.002025856321685745
250,20260731,217,501687,0.002022957910417608
250,20260731,218,13655949,0.002014102280962871
250,20260731,219,196414933,0.0020064758347254972
250,20260731,220,23315232,0.0019530224568045844
250,20260731,221,6247705,0.0018901009478046573
250,20260731,222,80087836,0.0018519392101805866
250,20260731,223,678214856,0.0018517761285487173
250,20260731,224,27522295,0.001848376597672993
250,20260731,225,200437066,0.0018381037261051864
250,20260731,226,205262760,0.00183336055806183
250,20260731,227,456549280,0.0018231042079133123
250,20260731,228,7823926,0.0017818827384011467
250,20260731,229,420965027,0.0017394585437996912
250,20260731,230,187943341,0.0017153846239899681
250,20260731,231,4407129,0.0016806890034185306
250,20260731,232,197176365,0.0016694912924836134
250,20260731,233,2755696,0.001666461798708702
250,20260731,234,15500883,0.0016399506756374282
250,20260731,235,574588439,0.0016299276018905005
250,20260731,236,200299178,0.0016297945929127765
250,20260731,237,2211243,0.0016165959031807869
250,20260731,238,23641816,0.0016063706840041933
250,20260731,239,551374215,0.0015957403037296534
250,20260731,240,23088740,0.0015943384583899914
250,20260731,241,520096046,0.0015916156855647172
250,20260731,242,3788366,0.0015713387030816452
250,20260731,243,2604249,0.0015414134527804377
250,20260731,244,302322,0.0015098940691951055
250,20260731,245,605020435,0.001471205312109787
250,20260731,246,242202166,0.0014462337937843365
250,20260731,247,176278485,0.0014459841773801405
250,20260731,248,192624594,0.0014254800401378134
250,20260731,249,23405758,0.0014201639674701141
250,20260731,250,791522,0.0014142048327734807
250,20260731,251,23418517,0.0013580689317734015
250,20260731,252,84458512,0.00135742682760596
250,20260731,253,92329433,0.0013544483130050276
250,20260731,254,302670797,0.001349204515489901
250,20260731,255,39468142,0.001346806391913989
250,20260731,256,15045751,0.001342939100878486
250,20260731,257,21193524,0.0013407105316649724
250,20260731,258,35440404,0.0013285805746283145
250,20260731,259,33440467,0.0013069590009614893
250,20260731,260,192626254,0.001294957615893822
250,20260731,261,55072677,0.0012856373099426484
250,20260731,262,661663226,0.0012768794581771244
250,20260731,263,1374129,0.0012682954173593437
250,20260731,264,7502247,0.0012651122496368803
250,20260731,265,283325,0.0012607152242688805
250,20260731,266,32538871,0.0012451513564254182
250,20260731,267,95247959,0.0012343163551937282
250,20260731,268,195895847,0.0011960125011515872
250,20260731,269,20675636,0.0011820881284013171
250,20260731,270,56128733,0.0011728720763409931
250,20260731,271,10637896,0.0011513865733921874
250,20260731,272,680247452,0.0011382169026235957
250,20260731,273,13404515,0.0011253852788311752
250,20260731,274,344711168,0.0011244713331874411
250,20260731,275,21251069,0.0010999370921571518
250,20260731,276,137869753,0.0010984438485591855
250,20260731,277,241092383,0.0010768484646600865
250,20260731,278,158256479,0.001060624408715001
250,20260731,279,258933250,0.001038686160056651
250,20260731,280,305438763,0.0010194615009505668
250,20260731,281,177139928,0.00101525914473962
250,20260731,282,27954927,0.0010146287835189512
250,20260731,283,10746583,0.0010100403516909854
250,20260731,284,832680,0.0010040829897287452
250,20260731,285,4950187,0.000996270269477765
250,20260731,286,2888818,0.000992212174030686
250,20260731,287,46234189,0.0009816179725641752
250,20260731,288,209881172,0.0009791170498676485
250,20260731,289,7083242,0.0009707076241939046
250,20260731,290,106310,0.0009683580051875166
250,20260731,291,283187,0.0009631640119485193
250,20260731,292,252650176,0.000961869372935986
250,20260731,293,45721011,0.0009593486512648249
250,20260731,294,35700771,0.0009569097394503252
250,20260731,295,295544240,0.0009515934152257796
250,20260731,296,22475123,0.0009447732397326701
250,20260731,297,679889516,0.0009428032218489872
250,20260731,298,569041,0.0009339668374869167
250,20260731,299,56894212,0.0009284918276374989
250,20260731,300,195619075,0.0009215090653525183
250,20260731,301,32741886,0.0009094319361082885
250,20260731,302,180687624,0.0009084357986197018
250,20260731,303,518164214,0.0008779384177097166
250,20260731,304,206459,0.0008756769551033725
250,20260731,305,2544305,0.000874961977003929
250,20260731,306,108110,0.0008729271303685563
250,20260731,307,639434928,0.0008623147380696515
250,20260731,308,151619717,0.0008509502806444611
250,20260731,309,473235285,0.0008420969344370812
250,20260731,310,997338,0.0008382089570596069
250,20260731,311,146327667,0.0008319973170843127
250,20260731,312,299510783,0.0008171750947144908
250,20260731,313,18765044,0.0008165321729217406
250,20260731,314,534354967,0.0008163844872862198
250,20260731,315,186765948,0.0008020985909125565
250,20260731,316,35144191,0.0008008992748927838
250,20260731,317,2606873,0.000797634786803774
250,20260731,318,393235957,0.000792858005475065
250,20260731,319,4254338,0.0007858539214837243
250,20260731,320,18351848,0.0007856693515408226
250,20260731,321,87414843,0.0007856693515408226
250,20260731,322,501159254,0.0007856693515408226
250,20260731,323,6207167,0.0007806827549643183
250,20260731,324,15111821,0.0007746482968492283
250,20260731,325,32873313,0.0007690096305506129
250,20260731,326,100758341,0.0007672099569391288
250,20260731,327,290227969,0.0007634628975864048
250,20260731,328,29261473,0.0007555147462765743
250,20260731,329,159271175,0.0007496091857217511
250,20260731,330,113678408,0.0007490349846092384
250,20260731,331,2883574,0.0007449340363578101
250,20260731,332,58707550,0.0007282484469957762
250,20260731,333,363150,0.000727505164465473
250,20260731,334,37326770,0.000721395992186443
250,20260731,335,185861173,0.000717993905799884
250,20260731,336,132145189,0.000711404832621474
250,20260731,337,29102367,0.0006994265014900407
250,20260731,338,113678112,0.0006972613479143098
250,20260731,339,1148753,0.0006969403767301839
250,20260731,340,206371,0.0006948862034171064
250,20260731,341,2325298,0.0006943398776835887
250,20260731,342,95098170,0.0006916495281782572
250,20260731,343,63749548,0.0006869635938117479
250,20260731,344,607289185,0.0006845767444435691
250,20260731,345,17224514,0.000671799044010669
250,20260731,346,120538653,0.0006682779014511212
250,20260731,347,7634677,0.0006515022705416059
250,20260731,348,49401416,0.0006473544133586192
250,20260731,349,172750723,0.0006434455856714976
250,20260731,350,84517704,0.0006422336256372775
250,20260731,351,358917250,0.0006379794045690695
250,20260731,352,6296790,0.0006365668167688217
250,20260731,353,78870047,0.0006359646640230536
250,20260731,354,91715647,0.0006328057619595068
250,20260731,355,478288303,0.0006306785635393911
250,20260731,356,9074548,0.0006286243807920384
250,20260731,357,496505424,0.000628535481232658
250,20260731,358,511030127,0.000628535481232658
250,20260731,359,307213173,0.0006265835556642942
250,20260731,360,187086161,0.0006186137727201157
250,20260731,361,513542067,0.0006102248958391454
250,20260731,362,6731432,0.0006101505777666075
250,20260731,363,68312233,0.0006093441547577329
250,20260731,364,1303538,0.0006083117567264353
250,20260731,365,17381605,0.0005952885590703671
250,20260731,366,30618733,0.0005946863733159961
250,20260731,367,105088940,0.0005941987387300884
250,20260731,368,94911145,0.0005930466368069102
250,20260731,369,55185530,0.0005893697773088443
250,20260731,370,3038937,0.0005838596739557027
250,20260731,371,96004375,0.0005834431935389476
250,20260731,372,286108332,0.0005825753890511164
250,20260731,373,220391287,0.0005806295341337953
250,20260731,374,39840932,0.0005754747161432539
250,20260731,375,554411496,0.0005736380756649786
250,20260731,376,87859908,0.0005730011872867751
250,20260731,377,10320116,0.0005703112879514875
250,20260731,378,61153677,0.0005674175882575955
250,20260731,379,22266795,0.0005621746036564696
250,20260731,380,28366058,0.0005582024959503882
250,20260731,381,35698342,0.0005489723625462428
250,20260731,382,26850443,0.0005468447496951983
250,20260731,383,163883279,0.000534659450699258
250,20260731,384,79901405,0.0005343432323022759
250,20260731,385,177210627,0.0005330903302732397
250,20260731,386,4542716,0.0005287352558193428
250,20260731,387,2944302,0.0005241039073121979
250,20260731,388,17170044,0.0005206978768462034
250,20260731,389,50140860,0.0005205421817466593
250,20260731,390,19641638,0.000517600530222622
250,20260731,391,27096595,0.0005154171487012462
250,20260731,392,57912964,0.0005098209570273479
250,20260731,393,177727591,0.0005095780717774046
250,20260731,394,6093316,0.0005093164284939093
250,20260731,395,32193707,0.0005028227670032604
250,20260731,396,301573344,0.0004976344336660594
250,20260731,397,2744972,0.0004935953533143993
250,20260731,398,30072532,0.0004921257770143465
250,20260731,399,186899882,0.00048257898031387603
250,20260731,400,21985130,0.0004811783589568397
250,20260731,401,27146054,0.0004767372864145275
250,20260731,402,259542436,0.00047359205389949555
250,20260731,403,865412,0.00047205998440242154
250,20260731,404,453191009,0.0004714016109244936
250,20260731,405,266515876,0.0004714016109244936
250,20260731,406,291675222,0.0004714016109244936
250,20260731,407,316690542,0.0004714016109244936
250,20260731,408,432844875,0.0004714016109244936
250,20260731,409,1725199,0.0004498324420603455
250,20260731,410,205564111,0.00044528067608090924
250,20260731,411,56729247,0.00044438787625725705
250,20260731,412,348845699,0.00044339280636449295
250,20260731,413,11939484,0.00044299606273770774
250,20260731,414,537800,0.000439857165920127
250,20260731,415,459025965,0.00043742310990753575
250,20260731,416,51620247,0.0004369723666836438
250,20260731,417,192958794,0.00043259460402108056
250,20260731,418,22844864,0.00042711349238119177
250,20260731,419,3060959,0.0004235254026716211
250,20260731,420,14509169,0.0004229289994340179
250,20260731,421,2928948,0.00042211733122440387
250,20260731,422,78234185,0.00041967616128571315
250,20260731,423,71133469,0.000416952636407494
250,20260731,424,31976266,0.0004167939315806525
250,20260731,425,23206290,0.0004141526333145165
250,20260731,426,560704231,0.0004090052145430595
250,20260731,427,70107786,0.00040864813311948804
250,20260731,428,125234630,0.00040791042098400855
250,20260731,429,39464018,0.0004059318916305513
250,20260731,430,11171548,0.0004042981264298646
250,20260731,431,1625986,0.00040249248110995337
250,20260731,432,174204333,0.00040023887716658917
250,20260731,433,584946477,0.00040023887716658917
250,20260731,434,113678874,0.0004001851449917755
250,20260731,435,49401134,0.00039635181996007925
250,20260731,436,5870069,0.0003939882217898812
250,20260731,437,18369373,0.0003930661005104015
250,20260731,438,335342,0.0003905752262013858
250,20260731,439,30753733,0.00038889310375383367
250,20260731,440,22684655,0.0003871099494429326
250,20260731,441,93290292,0.00038617534791627256
250,20260731,442,104231541,0.0003856385540589026
250,20260731,443,3698588,0.0003854300388083214
250,20260731,444,22711503,0.0003852974724111046
250,20260731,445,88674404,0.0003841434224688519
250,20260731,446,27890669,0.00037991770409294753
250,20260731,447,36502,0.00037851672161167435
250,20260731,448,858127,0.0003768691104025428
250,20260731,449,18192493,0.00037593869169687277
250,20260731,450,5099453,0.00037593869169687277
250,20260731,451,28352089,0.00037503738248686075
250,20260731,452,20473418,0.00037454620953910223
250,20260731,453,141339868,0.00036865376504299665
250,20260731,454,70676032,0.00036847035829098176
250,20260731,455,57160728,0.0003668188346500022
250,20260731,456,95143992,0.00036139402482761443
250,20260731,457,36817457,0.0003588211638785141
250,20260731,458,15510677,0.0003557845164491536
250,20260731,459,715605,0.0003489917464767878
250,20260731,460,22234992,0.00034878905306180046
250,20260731,461,512901698,0.00034869518110272786
250,20260731,462,96237042,0.0003484996055532553
250,20260731,463,18210201,0.00034799074857016046
250,20260731,464,421101922,0.0003454259440837998
250,20260731,465,17372733,0.0003424948550878702
250,20260731,466,14173176,0.0003410306645494293
250,20260731,467,91151442,0.00034034043090156347
250,20260731,468,192925833,0.00033927415300243405
250,20260731,469,30676648,0.0003361486638387082
250,20260731,470,347277349,0.00033203936008365464
250,20260731,471,113678857,0.0003318614855633194
250,20260731,472,33816473,0.00033012599641079905
250,20260731,473,22938893,0.00032836191875582483
250,20260731,474,393499763,0.0003261367465363146
250,20260731,475,207663235,0.00032321841124788314
250,20260731,476,73235061,0.00032065859822178714
250,20260731,477,11380094,0.0003183392051833537
250,20260731,478,628503457,0.00031515476222672656
250,20260731,479,441299511,0.00031476252707264205
250,20260731,480,20537104,0.000314267740616329
250,20260731,481,385356389,0.000314267740616329
250,20260731,482,64404140,0.000314267740616329
250,20260731,483,7561862,0.000314267740616329
250,20260731,484,91593042,0.000314267740616329
250,20260731,485,7056202,0.0003122208821669209
250,20260731,486,165536154,0.00031004570149885104
250,20260731,487,263727855,0.0003052537292552037
250,20260731,488,19608522,0.00030408653568222017
250,20260731,489,8507859,0.00030135181915073443
250,20260731,490,354090893,0.0003013435702912401
250,20260731,491,206341,0.0002968551294378312
250,20260731,492,5174103,0.00029485167722207025
250,20260731,493,380971085,0.00029420874923308536
250,20260731,494,18106269,0.0002936619611845138
250,20260731,495,18128548,0.0002932920609217083
250,20260731,496,11599760,0.00029219435121908454
250,20260731,497,16916235,0.0002918873776758046
250,20260731,498,204020546,0.0002813421956352534
250,20260731,499,36891867,0.0002813421956352534
250,20260731,500,22360263,0.0002807193569190142
250,20260731,501,210997817,0.0002804880338764376
250,20260731,502,206483,0.0002801820916007007
250,20260731,503,206686299,0.0002798096367417426
250,20260731,504,50904245,0.00027865470695825087
250,20260731,505,12574344,0.00027722216036477456
250,20260731,506,27483832,0.0002757750448998096
250,20260731,507,438112499,0.00027407952477682013
250,20260731,508,62117812,0.0002737945240987775
250,20260731,509,14812739,0.00026935901490873445
250,20260731,510,27051771,0.0002649589249575409
250,20260731,511,25777459,0.00026385024682945747
250,20260731,512,71823870,0.00026362912413424637
250,20260731,513,113100288,0.00026191316836983794
250,20260731,514,14367737,0.00026042918165415554
250,20260731,515,3320710,0.0002574175720644802
250,20260731,516,50594316,0.00024897562237992355
250,20260731,517,17359057,0.00024555124145340506
250,20260731,518,108979839,0.00024250122409304528
250,20260731,519,31197250,0.0002422648122639316
250,20260731,520,26002040,0.00024220588769490587
250,20260731,521,49442815,0.00024220588769490587
250,20260731,522,606125384,0.00024184341577590976
250,20260731,523,624131986,0.00024164452853598194
250,20260731,524,33832372,0.0002334710952588391
250,20260731,525,111860063,0.0002325581139189721
250,20260731,526,233147271,0.0002325581139189721
250,20260731,527,6818061,0.0002324233037967724
250,20260731,528,167499157,0.00023236550043768505
250,20260731,529,20773773,0.0002312018900958622
250,20260731,530,206402,0.00022894251626868844
250,20260731,531,3407114,0.00022793758087699806
250,20260731,532,574428026,0.0002259521160087424
250,20260731,533,29326047,0.00022295196379534734
250,20260731,534,35697461,0.00021914683203484004
250,20260731,535,113678133,0.00021757178838544458
250,20260731,536,17812502,0.0002152591926888569
250,20260731,537,92969352,0.00021411122551970386
250,20260731,538,45226685,0.00021396221846347997
250,20260731,539,113677984,0.00021173441368368357
250,20260731,540,198616978,0.00021160431506125007
250,20260731,541,24130045,0.00021078188788796047
250,20260731,542,52507351,0.00021066414078091034
250,20260731,543,113678275,0.00020849003250065102
250,20260731,544,124802455,0.00020688993633060962
250,20260731,545,118668940,0.00020659486964228523
250,20260731,546,908607,0.0002065002667384014
250,20260731,547,32238354,0.00020547534742739284
250,20260731,548,46089560,0.00020455682941364
250,20260731,549,435375021,0.00020390331653192121
250,20260731,550,60111626,0.00020332820937126077
250,20260731,551,31288958,0.00020146137059649864
250,20260731,552,165289175,0.00019772472789368075
250,20260731,553,125266328,0.0001963743112268263
250,20260731,554,6148317,0.00019533184110962005
250,20260731,555,1680733,0.00019497409249130988
250,20260731,556,31180321,0.00019391210806232227
250,20260731,557,10416648,0.00019239547400858845
250,20260731,558,28710753,0.0001911126737245005
250,20260731,559,30828052,0.0001900520926066515
250,20260731,560,468576060,0.00018867050040435328
250,20260731,561,27193779,0.00018754331101044746
250,20260731,562,434708679,0.00018746216424621068
250,20260731,563,204671232,0.00018669867040109332
250,20260731,564,94702898,0.00018659988158245086
250,20260731,565,37346186,0.00018499472878721939
250,20260731,566,55626935,0.00018499472878721939
250,20260731,567,198350484,0.00018407557476311423
250,20260731,568,232539879,0.00018352518843700477
250,20260731,569,159005377,0.00018209031388792714
250,20260731,570,8039659,0.0001820185433532601
250,20260731,571,367429065,0.00018066389112115705
250,20260731,572,186332888,0.00018057857079125633
250,20260731,573,17527989,0.00018052125453283085
250,20260731,574,16907502,0.00018049648459834964
250,20260731,575,212936374,0.00018042082560710483
250,20260731,576,75744278,0.0001766672892972655
250,20260731,577,19953044,0.0001758408458335921
250,20260731,578,119439276,0.00017544130583978555
250,20260731,579,33258973,0.00017540566026537154
250,20260731,580,454981666,0.000174871828079526
250,20260731,581,156939672,0.00017478719651849552
250,20260731,582,411979983,0.00017423710357137475
250,20260731,583,67006105,0.00017415326381691417
250,20260731,584,609056915,0.000170858966430871
250,20260731,585,12488647,0.00017022634873161644
250,20260731,586,19330466,0.00016903563011852268
250,20260731,587,178576091,0.00016682880611707727
250,20260731,588,528342545,0.00016404015388775004
250,20260731,589,20188259,0.00016359228097444459
250,20260731,590,19873619,0.0001632800671116545
250,20260731,591,365244061,0.00016179349831644087
250,20260731,592,11654790,0.0001613707154616698
250,20260731,593,627720881,0.00016011509648390602
250,20260731,594,88962042,0.00015802291399177168
250,20260731,595,12682522,0.0001575000785955212
250,20260731,596,3432266,0.00015746495857074763
250,20260731,597,222887140,0.0001571338703081645
250,20260731,598,34839383,0.0001571338703081645
250,20260731,599,37285717,0.0001571338703081645
250,20260731,600,41058054,0.0001571338703081645
250,20260731,601,49244766,0.0001571338703081645
250,20260731,602,52420005,0.0001571338703081645
250,20260731,603,57401138,0.0001571338703081645
250,20260731,604,5761553,0.0001571338703081645
250,20260731,605,664816265,0.0001571338703081645
250,20260731,606,67904342,0.0001571338703081645
250,20260731,607,722854801,0.0001571338703081645
250,20260731,608,14076122,0.0001570742398827535
250,20260731,609,26731785,0.00015642666171701317
250,20260731,610,5663857,0.00015500152041245625
250,20260731,611,2651432,0.00015354230024666133
250,20260731,612,1756350,0.00015264857449331346
250,20260731,613,85504501,0.0001518762387421806
250,20260731,614,53311716,0.00015084401599753475
250,20260731,615,72889410,0.0001494015336903292
250,20260731,616,230595891,0.00014896642500259976
250,20260731,617,162869571,0.00014611391159619362
250,20260731,618,8514,0.00014417764444238503
250,20260731,619,139969620,0.0001440515284540889
250,20260731,620,412240914,0.0001431471899678321
250,20260731,621,49662222,0.00014203345865750576
250,20260731,622,20275545,0.00014151347222524164
250,20260731,623,298328,0.00013777809154284773
250,20260731,624,94262864,0.0001368556988700607
250,20260731,625,13624859,0.00013670794873181036
250,20260731,626,11481074,0.00013653551467488246
250,20260731,627,172104891,0.00013653551467488246
250,20260731,628,618492,0.00013653551467488246
250,20260731,629,113678093,0.0001356104865970016
250,20260731,630,14125254,0.0001344983383064881
250,20260731,631,376951839,0.00013442199019725461
250,20260731,632,26658897,0.0001340061678893401
250,20260731,633,221058575,0.00013370102973296597
250,20260731,634,14696091,0.00013324407846819584
250,20260731,635,6503675,0.00013269377749308147
250,20260731,636,41473746,0.00013109029938492418
250,20260731,637,521438915,0.00013030550050479646
250,20260731,638,216797458,0.00012990842635082848
250,20260731,639,490359003,0.00012990842635082848
250,20260731,640,201517171,0.00012974715167182686
250,20260731,641,187523334,0.00012871426755297266
250,20260731,642,523043277,0.00012708494156738785
250,20260731,643,67372977,0.00012691540624962732
250,20260731,644,1187853,0.00012672515652700848
250,20260731,645,31339163,0.00012664312567617654
250,20260731,646,20078379,0.00012620086050313972
